"sample","imageptpair","filenameleft","frameleft","filenameright","frameright","period","periodtime","length","precision","rms","range","direction","horzdir","vertdir","midx","midy","midz","family","genus","species","code","number","stage","activity","attribute9","attribute10","campaignid","x","y","z","sx","sy","sz","latitude","longitude","date","time","location","status","site","depth","observer","successful.count","successful.length"
"npz9.11","7","L039 (07).MP4","61860","R040 (07).MP4","63957","1","57.80469",470.76453,"1.50852","2.14472","1319.07641","9.24131","8.54052","3.61701","-163.94459","134.14887","-1301.95577","Lethrinidae","Lethrinus","miniatus","37351009",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1238","113.1889","20210515","08:46","NPZ9","No-take","npz9.11","85.8","Molly","Y","Y"
"npz9.11","8","L039 (07).MP4","62034","R040 (07).MP4","64131","1","57.85307",465.70292,"1.56041","1.50652","1328.71512","13.11472","3.10981","6.81662","291.52835","-76.84975","-1294.05920","Lethrinidae","Lethrinus","miniatus","37351009",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1238","113.1889","20210515","08:46","NPZ9","No-take","npz9.11","85.8","Molly","Y","Y"
"npz9.11","9","L039 (07).MP4","62494","R040 (07).MP4","64591","1","57.98098",486.34703,"1.11117","3.83060","1178.22858","4.28691","5.09252","21.55302","76.20415","44.15752","-1174.93218","Lethrinidae","Lethrinus","miniatus","37351009",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1238","113.1889","20210515","08:46","NPZ9","No-take","npz9.11","85.8","Molly","Y","Y"
"npz9.11","10","L039 (07).MP4","63651","R040 (07).MP4","65748","1","58.30269",515.54216,"3.43278","2.60276","2716.35349","11.51388","6.68182","5.66435","37.04663","540.93159","-2661.69060","Lethrinidae","Lethrinus","miniatus","37351009",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1238","113.1889","20210515","08:46","NPZ9","No-take","npz9.11","85.8","Molly","Y","Y"
"npz9.13","1","L031 (019).MP4","34364","R032 (019).MP4","34794","1","6.83349",1103.82903,"26.61996","14.05205","5410.34584","20.10287","2.19112","0.53659","-1791.10007","499.97058","-5080.73145","Carcharhinidae","Carcharhinus","plumbeus","37018007",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1113","113.1038","20210515","13:27","NPZ9","No-take","npz9.13","109","Molly","Y","Y"
"npz9.13","3","L031 (021).MP4","64494","R032 (021).MP4","64924",NA,"-1.00000",394.36111,"2.25079","6.79586","1274.23602","22.18706","28.15356","3.33605","-297.83669","-377.94029","-1179.88639","Serranidae","Epinephelus","areolatus","37311009",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1113","113.1038","20210515","13:27","NPZ9","No-take","npz9.13","109","Molly","Y","Y"
"npz9.14","0","L029 (011).MP4","72425","R031 (011).MP4","73235","1","14.89766",657.82005,"10.99944","13.13950","4614.18471","13.43997","5.88331","0.76607","619.58303","875.37634","-4487.82059","Carangidae","Seriola","hippos","37337007",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1438","113.1364","20210515","10:56","NPZ9","No-take","npz9.14","101","Molly","Y","Y"
"npz9.14","1","L029 (013).MP4","43621","R031 (013).MP4","44431","1","51.96747",556.42298,"2.41685","4.00142","1765.34216","13.65462","5.74269","19.23193","336.47073","245.88831","-1715.44727","Lethrinidae","Lethrinus","miniatus","37351009",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1438","113.1364","20210515","10:56","NPZ9","No-take","npz9.14","101","Molly","Y","Y"
"npz9.14","2","L029 (013).MP4","58573","R031 (013).MP4","59383","1","56.12496",382.13476,"0.97919","1.46061","952.42042","11.97287","13.24566","5.67114","49.13399","191.37135","-931.70141","Sparidae","Chrysophrys","auratus","37353001",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1438","113.1364","20210515","10:56","NPZ9","No-take","npz9.14","101","Molly","Y","Y"
"npz9.14","3","L029 (013).MP4","59584","R031 (013).MP4","60394","1","56.40607",523.41854,"2.85624","4.81034","1971.56969","16.63278","8.14667","5.99933","-334.93722","454.19337","-1889.07715","Lethrinidae","Gymnocranius","grandoculis","37351005",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1438","113.1364","20210515","10:56","NPZ9","No-take","npz9.14","101","Molly","Y","Y"
"npz9.14","4","L029 (013).MP4","59973","R031 (013).MP4","60783","1","56.51424",557.06492,"5.50336","2.19197","2240.72992","27.92540","15.02397","18.30007","954.32805","436.41798","-1979.81512","Lethrinidae","Gymnocranius","grandoculis","37351005",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1438","113.1364","20210515","10:56","NPZ9","No-take","npz9.14","101","Molly","Y","Y"
"npz9.14","5","L029 (013).MP4","59996","R031 (013).MP4","60806","1","56.52063",496.45874,"17.07136","4.91366","3877.78829","16.00328","25.42332","12.93044","-61.29466","1067.31794","-3727.50820","Lethrinidae","Gymnocranius","grandoculis","37351005",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1438","113.1364","20210515","10:56","NPZ9","No-take","npz9.14","101","Molly","Y","Y"
"npz9.16","2","L033 (20).MP4","68103","R034 (16).MP4","68876","1","6.04993",401.63638,"3.86794","7.67281","1858.34716","24.63329","12.77446","1.89130","774.39838","-16.58149","-1689.22656","Sparidae","Chrysophrys","auratus","37353001",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1187","113.109","20210515","13:16","NPZ9","No-take","npz9.16","108","Molly","Y","Y"
"npz9.16","3","L033 (22).MP4","49123","R034 (18).MP4","49896","1","45.85164",344.41201,"11.92773","13.51034","3053.26774","25.69000","23.30941","0.83156","1311.17352","180.92319","-2751.46047","Labridae","Bodianus","solatus","37384201",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1187","113.109","20210515","13:16","NPZ9","No-take","npz9.16","108","Molly","Y","Y"
"npz9.16","5","L033 (22).MP4","73784","R034 (18).MP4","74557","1","52.70877",419.24654,"11.96849","19.66165","4059.26329","15.53037","8.43342","9.44190","944.02643","538.59740","-3911.05425","Lutjanidae","Pristipomoides","spp",NA,1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.1187","113.109","20210515","13:16","NPZ9","No-take","npz9.16","108","Molly","Y","Y"
